# #id    turkerid    label    a1    a2
arg334973_arg334938	AXV9TYNADBPR4	a2	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	After a spanking I made sure I never did it again to avoid being punished because the second time is always worst because you were told not to already.
arg334921_arg334973	A3OZ8PHM1RHG3Z	a1	After I was spanked, I never did the same thing twice.. So therefore I would spank my kids, out of love, and on the butt.	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.
arg335090_arg334973	A1410WUJ4F9LH1	a1	Yes I believe you should spank a child only when they know they are wrong. The child will understand more if he is scared to do the same mistake. Actions speak louder than words.	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.
arg334973_arg336563	A29H76PRANC3J7	a2	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	Yes because that way the child can learn not to do it again because it really hurt, and i know this from experience.
arg334973_arg334932	A292G4KJZXKDVL	a1	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	Yes, because 1 getting hit helps you be stronger and grow up and 2 it makes you listen , it's not ABUSE it's getting spanked.
arg334924_arg334973	A2MA8UBXR667C1	a1	because depending on the punishment you give a child it doesn't always work, some kids need need that. because just sitting them in punishment its a possibility they will do it again.	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.
arg334886_arg334973	A1VGZ2K3HF66TE	a1	Yes, because then they wont do what they did in fear of getting spanked again. Since they will know the consequence. Although, there is also a line a parent shouldn't cross such as the appropriate spanking and abuse line.	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.
arg334973_arg334898	AU3HVNSS1M2WY	equal	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	I think parents should use spanking as an option to discipline but there is also a limit for everything so they shouldn't use it every time the kids do something wrong.
arg334973_arg335124	ASGEABJOAIPR8	a1	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	Sometimes that's what a kid needs to behave all those Nos, stops, don't do that, just don't work sometimes.
arg334973_arg334967	A3US3R22I0W1QE	a2	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	I think spanking should be an option. Although I believe it should be an option, I believe it should be a last option.
arg334973_arg335047	A3QGFLKL2G6NJJ	a2	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	Parents should use spanking as an option to discipline only when it's needed. If the child doesn't follow the correct behavior that they should follow after several times being warned, then that is when the child deserves a spanking.
arg334973_arg336222	ANI9GSEQ5SPWA	a1	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	Humans have been raised for thousands of years with not near as much resentment towards spanking and today's kids are the unruliest there are... There's a trend... (I do admit it's not purely spanking that's the cause but it's a small part of the bigger picture)
arg334973_arg334959	A3LW8MS4WAPT4S	a1	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	yea, because even though there are many other different ways to discipline kids, sometimes it won't work so they need a little spank, just to make them learn they were wrong. don't always be spanking them for no reason, that's bad
arg334973_arg336171	A3QGFLKL2G6NJJ	a2	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.	I believe that spanking you child because it shows then that what they did was wrong and if they dont want the feeling of a but woppen then they wont make the same mistake twice.
arg334922_arg334973	A3QGFLKL2G6NJJ	a1	I say yes because children are getting more and more violent and they need to get discipline if they decide to act up.	Yes, parents should use spanking as an option to discipline their children, but it should be the last option.
