# #id    turkerid    label    a1    a2
arg119997_arg125382	A1XRLHJF784XEK	a1	The increasing population means less land, and less land means a big crowd on every place. India is able to win gold medal of corrosion, terrorism , illeteracy, violence, etc.	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....
arg109565_arg125382	A1D3WOA0AKREFH	a1	India will not lead the world because the gap between the rich and poor is too great and they still heavily believe in the caste system.	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....
arg123178_arg125382	A19826YJ07NOJT	a2	i think with this growing condition Idia cannot replace other developed countries like USA LONDON AND other countries. Because most of the people are illitrate here so i think india cant.	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....
arg126375_arg125382	A3PNSEXYAXU42R	a1	well, India is finding difficult to manage itself first...so there's no question of leading the world so far....but still if we compare so lets have a look at the following points: 1. almost 90% of India is illiterate(don't be sure of the percentage), so an illiterate country can't lead the world.... 2.India is more into castes, politics, religions and less into development. 3.the most important thing is that India doesn't have confidence on itself and is still cursing itself... So if it goes on so then it is difficult or even impossible to say that "INDIA WILL LEAD THE WORLD WHEN IT CANNOT LEAD ITSELF!!"	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....
arg125382_arg110540	A2PVBG437LJJG2	a1	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....	no way! screw off! China will dominate, if not, US will. india will never get the chance to ruin the world!
arg125382_arg127723	A3QIULCXV23W0H	a2	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....	I HAVE TO SAY BUT JUST 1 WORD: CORRUPTION, CORRUPTION & CORRUPTION........
arg125382_arg133726	A2PVBG437LJJG2	equal	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....	syona if look at glance, then most of us are unable to specify any solid solutions by which we can remove the hurdle in our progress from root.we all are very much aware of problems but unable to give solutions.they are criticizing government,terrorism and so on.no one realizes that being a citizen what is our duty? everyone should understand abt. their importance and role for country.Because a good citizen,a criminal,terrorist,corrupted politician, everyone is human, then why a human is creating problem for another human.I hope you will think my views and reply me soon.
arg106123_arg125382	A34697Q5ZGCDHU	a2	Hahaha really? This debate is ridiculous. NO they don't. They're practically a 3rd world country.	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....
arg125382_arg118518	A3TQLPWV61K8Z0	a2	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....	India... where they have like a whole class of opressed people and a huge wealth differences? And with a language that the majority of the world can't understand and doesn't want to understand? India's education quality has nothing compared to Western education and it's the superpowers that control the world's economy. I highly doubt India will ever lead the world, and it doesn't even have the potential to. It should leave that to the superpowers.
arg125382_arg128469	A21FPAPLNTZ3QU	a2	with the cream layer quota system i don't prefer india to be leading the world in near future..... yes india have the potential.. but corruption , this quota system ( not helpful to anyone) , and the main reason brain drain , don't specialy help india in the matter....	First of, India does NOT have the potential to "rule" the world because have you seen the people? Good Indian people with good minds are in some foreign country getting a Nobel prize while the others are just stuck ups who don't do anything and push the people who come up, down. Nobody actually lets anyone succeed. That's why!
