# #id    turkerid    label    a1    a2
arg203291_arg198325	AXL8STMTF8Z21	equal	I think that such a policy is a good idea. Uniforms make students equal on an economic level This can be prevent envy and jealousy.	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.
arg198325_arg299409	A3MR0ZRJCFYRVJ	a1	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.	Means you don't have to worry about what you hve to wear! Less awkward when people say wear school uniform and you wear mufti...
arg234631_arg198325	A3QGFLKL2G6NJJ	a1	i think it's a good idea. so the student don't have to worry about what would they wear. they'll become more concentrate with their study so it's more efficient. if other says they can't express them self, oh please, there's so many things you can do to express yourself. and i think, uniform indirectly give thought how to dress correctly. if we let them dress theirself, they could wear Inappropriate clothes such as hot pants, rebel jeans or sexy clothes. that's not good for their mind.	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.
arg198325_arg205860	A2UAP3YWCX2NHN	a1	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.	Who in their right mind wants to get rid of Catholic school girl outfits?
arg198325_arg660921	A3LW8MS4WAPT4S	a1	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.	yas,of course . School uniform is important 1.school uniform is a logos for our school 2.to remind us that we are part of the school 3.and if we use the uniform basically student used to think what are they gonna do to, is it positive or negative 4.in the morning we should use our uniform and if were not use our uniform the teacher give us a punishment and from that we can learn to be a discipline student 5.if we go out from the school than the teacher will see we used the school uniform so people will know that we from that school thankyou
arg203869_arg198325	A3LW8MS4WAPT4S	a1	I think it's good within certain limits. I went to a school with a uniform, and it was far less stressful than non-uniform college. I'd argue that it's a leveler- prevents people from showing off material wealth/ making others feel bad for not having 'cool' stuff. But it can be taken too far. By the end, we weren't allowed coloured socks, which was idiotic.	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.
arg203922_arg198325	A3TQLPWV61K8Z0	a1	yes, i believe it's nice to have a school uniform. Each school 's uniform signifies its goal for instant i wore white shirt and blue skirt in my school days, white color is an indication of peace and blue of fidelity in relationships moreover identical uniform also removes the wall of status. it also depicts that whether a child comes from high or low class they all are treated equally under one roof .	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.
arg236393_arg198325	A3S9Y0BS49QC1I	equal	It is a good thing because this shows that the school and everyone else accepts each other no matter where they come from, who they are or what religion they are.	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.
arg251866_arg198325	AXL8STMTF8Z21	a2	Uniforms allow an equal and fair social status only based on personality and not looks. I do half to admit wearing what you want is fun and creative but its only fun if everyone can do it and for some children thats not the case and they cant afford to live up to their peers standards so uniforms would make social life much easier and it would give a more mature look to the school.	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.
arg199079_arg198325	A1JWZKZQAFPXBH	a2	Wearing school uniform U can be sure that you go to school to study, not showing how fashionable you are	Student victimization is likely to be lowered and fights and gang activity should be decreased, as there is less competition in regard to wearing the most fashionable clothing.
