# #id    turkerid    label    a1    a2
arg33282_arg33221	AIICJA0A5J8NF	equal	Yes, because who knows if they will turn on you and than one night that you less expect it they will try to kill you because its on their mind that you know the truth and the truth cant get out and they need to get rid of all types of clues even of those they love just incase they try to talk to someone.	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.
arg33221_arg33323	A3LW8MS4WAPT4S	a1	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.	Murder under any circumstance is not right. A person who commits the act knows the consequences, and they know that they are guilty. I wouldn't be able to look at my spouse the same ever again. I would not be able to live with the secret of a murder. So yea, i would turn them in.
arg33224_arg33221	A3R8FDQPVAWBCD	a1	I would say yes to some circumstances I would say yes but for others it would be a no I will not turn them in. I feel that if my spouse killed a person out of self defense or out of defense for another person then no I wouldn't turn them in. Another circumstance would be if they killed a person for killing someone or something like I that, then no I wouldn't turn them in. If they killed cold heartedly like rape, for money, objects and or just a pure disliking or a person then yes I would turn them in because someone that's that cold could kill me.	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.
arg33366_arg33221	A14WWG6NKBDWGP	equal	I would turn them in whether it was self-defense or an act of rage. If it was self-defense they would most likely get away with it but if it were an act of rage I would not want to spend the rest of my life with that person. My conscience would eat at me and I could not live knowing that there's a family that is mourning because of my spouse's actions.	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.
arg33221_arg33307	A34MRQ1OP87XC6	a2	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.	I would turn him in becasue it is wrong for any reason to kill someone. If he can kill one person what says that he will not kill me? Everyone wants to know what happened to their loved ones and that would give them the peace that the person that did it was paying for what he did. Love is not worth the risk of you getting caught for not telling what you know.
arg33221_arg33253	A2ZL0EX4WW4BAB	a1	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.	Yes I would. Nobody should get away with murder. Not that I would ever marrie sombody that would muder anyone. But that's beside the point.
arg33221_arg33372	A2WWDCN2KF1HGN	a1	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.	I would say that i would turn them in because i don't think that's right, killing someone and getting away with it, and also i wouldn't want to be next to a murderer on my bed.
arg33221_arg33284	A3LW8MS4WAPT4S	a1	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.	In this situation it depends whether you knew the victim or if it was a stranger. If my husband killed a random stranger, then YES I would definitely turn him in because that considers him a psycho and what if he kills me too. But if he killed a person that I knew and that was harming us then I would think about it. It's most likely that I would turn him in just because I would be afraid to leave with a person like that, and also what if he thinks I will say something and kills me too.
arg33370_arg33221	A1VGZ2K3HF66TE	a2	HECK YES, I would turn her in with the QUICKNESS because if she did something like that then she is a little Crazy, loCo,insane in the brain, and Im not Trying to be her next victim. A murder is a murder and its illegal and not right.	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.
arg33221_arg33304	A1PZMNIK8QKDW4	a1	I would say that most likely I would turn my husband in because a murderer is not who I wanted to marry. And also, if my husband killed someone else, who knows if his next attack will be on me. Obviously he is messed up in the head if he committed murder and thats not who I want to spend the rest of my life with.	The murders of a person is a crime that cant be overlook, to sleep next to a person who has commited this crime, and you knowing about makes you as much responsible as that persons.
